k_star,model,stage,params,roc_auc_mean,pr_auc_mean,brier_mean,sens_mean,spec_mean,roc_auc_std,pr_auc_std,brier_std,sens_std,spec_std,calibrator
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 2]}",0.467243085129264,0.18711493415636915,0.3063890718556062,0.7222222222222222,0.44957264957264953,0.10673239870493492,0.03332057926531433,0.014767011624882165,0.20786985482077452,0.12036421704125776,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.4531552458381727,0.18178639298647692,0.3672146385863986,1.0,0.3017094017094017,0.08337644881308418,0.0258470030658035,0.018697908081505295,0.0,0.16796122264837324,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 5]}",0.44866004215597716,0.18062215509738397,0.45132990741899776,1.0,0.26837606837606837,0.08718929806809828,0.027016742276110957,0.020262385504780565,0.0,0.19290884198601527,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 8]}",0.43283004258614016,0.17577629890076904,0.5327647793329833,1.0,0.13247863247863248,0.08865088707565762,0.02508872905798286,0.017119531051561717,0.0,0.09726330492941061,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 12]}",0.43009850733427973,0.1741254338540911,0.597852319662627,1.0,0.10683760683760683,0.09256769124802232,0.024246328605512787,0.016040139843261577,0.0,0.07572668866098013,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": ""balanced""}",0.4527896072611519,0.18518629849555776,0.23781487577440066,0.3611111111111111,0.7807692307692308,0.12361965378553785,0.03750244809623795,0.01101814310710609,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 2]}",0.44399277326106595,0.18063009486664447,0.3130673192628455,0.7222222222222222,0.4773504273504274,0.10512557890528604,0.030191170886250708,0.01820538582375127,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 3]}",0.4351744311093905,0.17883820738771328,0.37056221958045193,0.8333333333333334,0.3829059829059829,0.09759062068068258,0.028469461625150683,0.02004472067798593,0.23570226039551584,0.17316500871287624,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 5]}",0.43513141480621154,0.17764007738678708,0.44872069788225816,1.0,0.32735042735042735,0.09773455546929753,0.027390551428401487,0.020846461513848544,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 8]}",0.43508839850303266,0.18026132691968022,0.5163084412014319,1.0,0.2760683760683761,0.10616068490097919,0.03185514403294173,0.023243565225296036,0.0,0.13185128549743302,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 12]}",0.4433045124102035,0.18115370705430198,0.5706661260355496,1.0,0.24273504273504273,0.09250242178731875,0.029370222451603804,0.026434584609883714,0.0,0.15709299405375432,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": ""balanced""}",0.4483589280337248,0.18451691096197176,0.23543812038280076,0.3611111111111111,0.7807692307692308,0.1258780479986778,0.037781509332502725,0.010789333108908044,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 2]}",0.4351744311093905,0.17865804884639305,0.312622604803004,0.7222222222222222,0.4773504273504274,0.09477709461175161,0.027952029709824376,0.01604150645454885,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.43781993375489314,0.17926279632080752,0.36885033199328165,0.8333333333333334,0.3829059829059829,0.09829357524737267,0.02867320066733443,0.01935692095054582,0.23570226039551584,0.17316500871287624,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 5]}",0.43244289585753,0.17825162642074874,0.4484020317461197,1.0,0.32735042735042735,0.09992073815295914,0.029052359719421515,0.022054424335395034,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 8]}",0.44958489267432356,0.1821301595606295,0.5201778404471934,1.0,0.24273504273504273,0.08750528498433732,0.028516997244407497,0.022977610539337067,0.0,0.15709299405375432,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 12]}",0.4442508710801394,0.1798879777329263,0.5763094260261817,1.0,0.19145299145299144,0.08590354667804112,0.02660810488116743,0.022174882522788583,0.0,0.08658250435643812,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": ""balanced""}",0.4625758162343528,0.19144877243144456,0.24178256594277858,0.3611111111111111,0.7807692307692308,0.11784141763359367,0.0364393186688033,0.01023266819238887,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 2]}",0.4467458166645158,0.18668326588440085,0.31705969193370337,0.7222222222222222,0.4773504273504274,0.08965821523297035,0.03022938957875438,0.018987424118908042,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 3]}",0.4449391319310018,0.18470861650555837,0.3741477507847056,0.8333333333333334,0.4106837606837607,0.09299900411170034,0.028947329998322342,0.020273409565669597,0.23570226039551584,0.16963282121011927,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 5]}",0.4476061427280939,0.18572876669436664,0.4500426664901296,1.0,0.32735042735042735,0.09168615487661343,0.029461113780834682,0.021845937178277545,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 8]}",0.4378199337548931,0.18075594420356692,0.5134943125401837,1.0,0.32735042735042735,0.10261317547753669,0.03108915020556515,0.02550076697086776,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 4, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 12]}",0.44031487933926955,0.18557267279148734,0.5642209146874458,1.0,0.3017094017094017,0.11029010614810332,0.033338305643154174,0.02849878281980118,0.0,0.16796122264837324,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": ""balanced""}",0.45545661805824406,0.18696961450060623,0.23040865311786043,0.3611111111111111,0.7807692307692308,0.11909958670940914,0.04020324335203366,0.009890727284072684,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 2]}",0.45281111541274144,0.1885806825184798,0.3091377858274025,0.7222222222222222,0.44957264957264953,0.1199872829788644,0.04129595778813786,0.014327281304535906,0.20786985482077452,0.12036421704125776,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.4554351099066545,0.18905833390354085,0.3658395990263638,0.8333333333333334,0.3829059829059829,0.12270166547772415,0.04070666601691832,0.01462047702825252,0.23570226039551584,0.17316500871287624,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 5]}",0.43689508323654663,0.1803242716676495,0.4457392469276851,1.0,0.3017094017094017,0.0974087635134112,0.03031218057465329,0.018492347028317587,0.0,0.16796122264837324,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 8]}",0.45134856110465865,0.18276495182520822,0.5216175773153325,1.0,0.1581196581196581,0.08195591345463016,0.027416257994131586,0.02105402271428459,0.0,0.12576016213300995,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 12]}",0.44866004215597705,0.18244108597744627,0.5873350122024452,1.0,0.13247863247863248,0.0840837302622107,0.02763635118474242,0.018808667166643592,0.0,0.09726330492941061,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": ""balanced""}",0.48287951133479595,0.19983290958422384,0.23593945099222643,0.3611111111111111,0.7807692307692308,0.10984896733149682,0.03761508638179263,0.008678356675969901,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 2]}",0.4475846345765045,0.18698344014564058,0.3163334290100655,0.7222222222222222,0.4773504273504274,0.09385893673006168,0.03099432713273269,0.01845945370847795,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 3]}",0.4590699875252721,0.19227787240517802,0.373264934699541,0.8333333333333334,0.4106837606837607,0.11241562942831441,0.03724762649320356,0.02040884626197195,0.23570226039551584,0.16963282121011927,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 5]}",0.43956209403363866,0.18684709983489745,0.4502526066570571,1.0,0.32735042735042735,0.09738440251094034,0.032854247247966414,0.024848895016603856,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 8]}",0.43072224373037377,0.17975055743890164,0.5147252209121869,1.0,0.2760683760683761,0.09739338007597526,0.030615560951585886,0.025689992543562752,0.0,0.13185128549743302,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 300, ""learning_rate"": 0.06, ""class_weights"": [1, 12]}",0.428829526390502,0.17946458188093492,0.5653884210842998,1.0,0.3017094017094017,0.1066076913195126,0.032201719430371215,0.027755551526713208,0.0,0.16796122264837324,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": ""balanced""}",0.4644040091194562,0.18936851981197358,0.23660999776020644,0.3611111111111111,0.7807692307692308,0.10805301920022578,0.034499135354668885,0.010234410821887847,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 2]}",0.4590484793736826,0.19172304606171706,0.3150857719659859,0.7222222222222222,0.4773504273504274,0.11165582730759391,0.036624247734895775,0.01700520790613164,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.44401428141265536,0.1864015278708864,0.36997811233067157,0.8333333333333334,0.4106837606837607,0.09492107037729403,0.031300723004732633,0.019965079765857693,0.23570226039551584,0.16963282121011927,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 5]}",0.43698111584290444,0.18071056671780017,0.4470099194949136,1.0,0.32735042735042735,0.0928242436258732,0.02990127764898711,0.022025032268027826,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 8]}",0.43513141480621154,0.18200061016622282,0.5133396652140604,1.0,0.3017094017094017,0.10187191994838345,0.03316270958212815,0.023219253219087712,0.0,0.16796122264837324,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.03, ""class_weights"": [1, 12]}",0.4297113606056695,0.18096561548870593,0.5673296549273726,1.0,0.2170940170940171,0.1091216362343558,0.03425557719197876,0.025019539057043915,0.0,0.12154194761009586,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": ""balanced""}",0.48466468791672046,0.2018574315033781,0.23793675066871908,0.3611111111111111,0.7807692307692308,0.1107073975213036,0.03921052387160678,0.009633176755307933,0.10393492741038726,0.08753697443646957,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 2]}",0.4634791586011098,0.19259157364962895,0.3192188056146355,0.7222222222222222,0.4773504273504274,0.11257512421635524,0.03707519202492386,0.019635206402214188,0.20786985482077452,0.09784178468029438,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 3]}",0.46264034068912113,0.1934274642846717,0.37635008969981065,0.8333333333333334,0.4106837606837607,0.11146279113182335,0.03787290171604987,0.022438416159270513,0.23570226039551584,0.16963282121011927,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 5]}",0.4467028003613369,0.1886706141081956,0.45270193353835037,1.0,0.32735042735042735,0.09399604608417278,0.033072461645286176,0.02745754901607769,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 8]}",0.4423151374370886,0.18571042202618948,0.5151137410579589,1.0,0.32735042735042735,0.09138467114503654,0.029933249051949957,0.031154242946462025,0.0,0.20412503992269587,
10,catboost,param_search,"{""depth"": 6, ""n_estimators"": 500, ""learning_rate"": 0.06, ""class_weights"": [1, 12]}",0.4422291048307308,0.18670996121618452,0.5627044132522715,1.0,0.32735042735042735,0.09736004491585017,0.03208748599004067,0.030175214823479984,0.0,0.20412503992269587,
10,catboost,calibration,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.482363315696649,0.2089748389629521,0.22743166189154118,0.3611111111111111,0.7252136752136753,0.1037121017847559,0.04308224902321052,0.018574909296709814,0.10393492741038726,0.13135587089455644,platt
10,catboost,calibration,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.4910203467114036,0.2079782489895661,0.22860881179680262,0.25,0.752991452991453,0.09708665868035384,0.040868318920404975,0.01998221918238896,0.2041241452319315,0.10447647332981741,isotonic
10,catboost,test_final,"{""depth"": 4, ""n_estimators"": 300, ""learning_rate"": 0.03, ""class_weights"": [1, 3]}",0.5424107142857142,0.22937701396348015,0.22243922014345477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,platt
10,mlp,param_search,"{""layers"": [8], ""dropout"": 0.2, ""weight_decay"": 0.0001, ""early_stopping"": true}",0.5088183421516755,0.2690162746643761,0.30612707003499545,0.5,0.3512820512820513,0.010655243362958183,0.007166506260987992,0.09743307169488089,0.408248290463863,0.39305275320007504,
10,mlp,param_search,"{""layers"": [8], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.5088183421516755,0.2690162746643761,0.30612563060304104,0.5,0.3512820512820513,0.010655243362958183,0.007166506260987992,0.09743369531381153,0.408248290463863,0.39305275320007504,
10,mlp,param_search,"{""layers"": [16], ""dropout"": 0.2, ""weight_decay"": 0.0001, ""early_stopping"": true}",0.5633845227341162,0.2419053386874477,0.32618277306058635,0.7222222222222222,0.3384615384615384,0.05741580017862936,0.05490977422111511,0.1356773965488147,0.20786985482077452,0.2549703157878165,
10,mlp,param_search,"{""layers"": [16], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.5642663569492837,0.24221369514751556,0.3261637612719957,0.7222222222222222,0.3384615384615384,0.057674203735704796,0.05475776503060953,0.13568315248973759,0.20786985482077452,0.2549703157878165,
10,mlp,param_search,"{""layers"": [16, 8], ""dropout"": 0.2, ""weight_decay"": 0.0001, ""early_stopping"": true}",0.5588247945971523,0.28660709418757563,0.14622570789179856,0.0,1.0,0.14637107048078946,0.10180669351363797,0.0051779260292852125,0.0,0.0,
10,mlp,param_search,"{""layers"": [16, 8], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.5588247945971523,0.28660709418757563,0.14622899591770633,0.0,1.0,0.14637107048078946,0.10180669351363797,0.005173101363918863,0.0,0.0,
10,mlp,calibration,"{""layers"": [16], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.540886996171549,0.23934447566256423,0.2381445111609609,0.6388888888888888,0.455982905982906,0.0790968466861557,0.055329598460258596,0.008698099485841385,0.10393492741038726,0.09026911656222,platt
10,mlp,calibration,"{""layers"": [16], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.628317632382673,0.3105536090367298,0.2198410180946299,0.5277777777777778,0.4726495726495726,0.05372697305980831,0.022565191779631157,0.011265148217221113,0.1712337223046938,0.16211852620483197,isotonic
10,mlp,test_final,"{""layers"": [16], ""dropout"": 0.2, ""weight_decay"": 0.001, ""early_stopping"": true}",0.5959821428571428,0.24551313114609405,0.2559528814874037,0.0,0.75,0.0,0.0,0.0,0.0,0.0,platt
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": ""balanced""}",0.5659224846216716,0.2540744175028605,0.23270567668596098,0.4166666666666667,0.48504273504273504,0.05723873990654545,0.06819316268209515,0.015160398261573593,0.42491829279939874,0.37612907435565873,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 2}}",0.6837226308771024,0.3153860131805711,0.17640452590102676,0.0,0.8876068376068376,0.0908500707887993,0.06234905607458982,0.015792106590987894,0.0,0.03009105426031443,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 3}}",0.6713339355615778,0.31139330929993986,0.17529398429528129,0.0,0.9722222222222222,0.10447527902936675,0.06295203378988348,0.009599237267484347,0.0,0.039283710065919325,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 5}}",0.6448789091065513,0.30139828483911735,0.17338058026781544,0.0,1.0,0.14035819945489564,0.07323888024066534,0.00607936191657312,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 8}}",0.6448789091065513,0.30139828483911735,0.17339191002274512,0.0,1.0,0.14035819945489564,0.07323888024066534,0.0060395391039892166,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 12}}",0.6448789091065513,0.30139828483911735,0.17339095159209303,0.0,1.0,0.14035819945489564,0.07323888024066534,0.00603818454792407,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": ""balanced""}",0.6401471157568719,0.3356637667037106,0.2332890581728153,0.1111111111111111,0.7773504273504274,0.08618618803354777,0.08625613983549411,0.011900260756949778,0.15713484026367722,0.12403620697760348,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 2}}",0.6428141265539639,0.29408262931748075,0.17130006890847282,0.0,1.0,0.0692784807720307,0.06125170840770339,0.006914647566820975,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 3}}",0.6353400438766292,0.2862860497734256,0.17407700369734988,0.0,1.0,0.07878445175187719,0.06412299614989503,0.003654184519256309,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}}",0.6388458725857099,0.28857672844341464,0.17498117022915927,0.0,1.0,0.07671459446914025,0.06904544771619618,0.003057154423075893,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 8}}",0.6388458725857099,0.28857672844341464,0.1749803916224172,0.0,1.0,0.07671459446914025,0.06904544771619618,0.003058120546053275,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 12}}",0.6388458725857099,0.28857672844341464,0.1749803955152576,0.0,1.0,0.07671459446914025,0.06904544771619618,0.003058125632631956,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": ""balanced""}",0.2896825396825397,0.14602785337491084,0.25210287975361084,0.7222222222222222,0.3252136752136752,0.09380038670660139,0.024575327394566866,0.0029231327903565378,0.20786985482077452,0.26390817950876355,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 2}}",0.7239213661977889,0.3911912940405549,0.1642465466215932,0.08333333333333333,0.8363247863247864,0.09631148070348236,0.06740358997923106,0.027860323089439597,0.11785113019775792,0.10206251996134792,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 3}}",0.7168236761732697,0.42822481009215463,0.173415585952976,0.0,0.8363247863247864,0.12760375418042935,0.09938457626263164,0.017062639225391387,0.0,0.10206251996134792,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 5}}",0.7159418419581022,0.42807679574628493,0.17094095362772302,0.0,0.861965811965812,0.1288100375931537,0.09954599529987422,0.013135604038641424,0.0,0.06592564274871648,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 8}}",0.7168236761732696,0.4283413460108352,0.17010751229920143,0.0,0.861965811965812,0.12968918178952768,0.0998965299262512,0.013267666311370163,0.0,0.06592564274871648,
20,svm_rbf,param_search,"{""C"": 0.1, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 12}}",0.7159418419581022,0.42738818696944086,0.17010339684247702,0.0,0.861965811965812,0.1288100375931537,0.09863438719203624,0.01316131354145332,0.0,0.06592564274871648,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": ""balanced""}",0.7252333634447456,0.3733333049172936,0.15968120472984185,0.0,0.9388888888888888,0.020375996889720038,0.06428072510585946,0.01201050113489332,0.0,0.04374448818895451,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 2}}",0.7251903471415666,0.3611302570982844,0.1696588215098804,0.0,1.0,0.018890647620421714,0.06976887187290008,0.004936189326038611,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 3}}",0.7251903471415666,0.3611302570982844,0.17166948704547105,0.0,1.0,0.018890647620421714,0.06976887187290008,0.004528385976111451,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 5}}",0.7251903471415666,0.3611302570982844,0.1717197415774636,0.0,1.0,0.018890647620421714,0.06976887187290008,0.0045525051855483,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 8}}",0.7251903471415666,0.3611302570982844,0.17171863724685718,0.0,1.0,0.018890647620421714,0.06976887187290008,0.004551156371300589,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 12}}",0.7251903471415666,0.3611302570982844,0.17171863724685718,0.0,1.0,0.018890647620421714,0.06976887187290008,0.004551156371300589,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": ""balanced""}",0.6857874134296899,0.34750523591529553,0.16740707214494907,0.0,1.0,0.038447203178453945,0.08262149272054774,0.005550555304323392,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 2}}",0.6866262313416783,0.3476082379926986,0.17222270083197036,0.0,1.0,0.042912120579884,0.08415861633575353,0.004016170644725028,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 3}}",0.6866262313416783,0.3476082379926986,0.17228300191072107,0.0,1.0,0.042912120579884,0.08415861633575353,0.004011428359344029,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}}",0.6866262313416783,0.3476082379926986,0.17228294695970262,0.0,1.0,0.042912120579884,0.08415861633575353,0.004011360693719304,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 8}}",0.6866262313416783,0.3476082379926986,0.17228294695970262,0.0,1.0,0.042912120579884,0.08415861633575353,0.004011360693719304,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.1, ""class_weight"": {""0"": 1, ""1"": 12}}",0.6866262313416783,0.3476082379926986,0.17228294695970262,0.0,1.0,0.042912120579884,0.08415861633575353,0.004011360693719304,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": ""balanced""}",0.6917666795715576,0.3704396624331003,0.17641386230760991,0.08333333333333333,0.8106837606837606,0.07055394338761253,0.05528040893263036,0.012597800551801019,0.11785113019775792,0.13826487035246743,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 2}}",0.736288553361724,0.4315435245451081,0.1595115183304945,0.08333333333333333,0.8363247863247864,0.08081184155293081,0.053969038730839074,0.025799664093208774,0.11785113019775792,0.10206251996134792,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 3}}",0.730051189400783,0.46731586225345684,0.16664964354239362,0.0,0.8363247863247864,0.10961918483388491,0.06681633977991473,0.017369707903608148,0.0,0.10206251996134792,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 5}}",0.7291693551856153,0.4549701832411112,0.16307230605901843,0.0,0.8876068376068376,0.11081071921286875,0.07425313872139835,0.018580534407823826,0.0,0.03009105426031443,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 8}}",0.7291693551856153,0.4549701832411112,0.16261379430738473,0.0,0.8876068376068376,0.11081071921286875,0.07425313872139835,0.018539176558666704,0.0,0.03009105426031443,
20,svm_rbf,param_search,"{""C"": 1.0, ""gamma"": 0.01, ""class_weight"": {""0"": 1, ""1"": 12}}",0.7291693551856153,0.4549701832411112,0.1626101356738601,0.0,0.8876068376068376,0.11081071921286875,0.07425313872139835,0.0185348145367772,0.0,0.03009105426031443,
20,svm_rbf,param_search,"{""C"": 10.0, ""gamma"": ""scale"", ""class_weight"": ""balanced""}",0.7295134856110467,0.35112883313678855,0.17135837175291904,0.0,1.0,0.03821257118158009,0.036433458939820744,0.0036308536714716563,0.0,0.0,
20,svm_rbf,param_search,"{""C"": 10.0, ""gamma"": ""scale"", ""class_weight"": {""0"": 1, ""1"": 2}}",0.7295134856110467,0.35112883313678855,0.17135837175291904,0.0,1.0,0.03821257118158009,0.036433458939820744,0.0036308536714716563,0.0,0.0,
