model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.4495031535625458,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4400955140590668,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.4400955140590668,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4400955140590668,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.4400955140590668,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.43306663632392883,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.43306663632392883,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4307597279548645,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4307597279548645,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4290875196456909,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4290875196456909,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.42699122428894043,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.42699122428894043,29,21,5,136,0.8529411764705882,0.8662420382165605
