n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.5,0.2,0.08500303328037262,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.2,0.07236327975988388,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.0,0.2,0.14448918402194977,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.2,0.143913134932518,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,1.0,0.0,0.14257706701755524,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,1.0,0.0,0.1418759673833847,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.0,0.0,0.13695822656154633,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,0.5,0.2,0.136583149433136,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,1.0,0.2,0.1360861212015152,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.0,0.12546613812446594,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.2,0.11710028350353241,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.5,0.0,0.11370540410280228,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.2,0.11330755800008774,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,1.0,0.0,0.11253286153078079,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.2,0.11238962411880493,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.0,0.10681213438510895,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.2,0.106132872402668,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.0,0.0,0.10419312119483948,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.5,0.2,0.10025930404663086,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.0,0.09998609870672226,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.0,0.09969522058963776,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.2,0.09897404909133911,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.0,0.09879114478826523,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.2,0.09796857088804245,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.0,0.09620337188243866,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.0,0.09596441686153412,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.2,0.09485824406147003,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.2,0.09344273060560226,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.2,0.09274660050868988,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.2,0.09235378354787827,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.0,0.09213027358055115,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.2,0.08778312802314758,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.0,0.0862540751695633,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.0,0.08383755385875702,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.5,0.2,0.08206108957529068,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.0,0.07943584024906158,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.2,0.07878607511520386,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.5,0.0,0.07693440467119217,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.2,0.07567178457975388,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.0,0.07502123713493347,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.2,0.07177868485450745,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.0,0.06906755268573761,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.0,0.06617836654186249,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.0,0.06577993929386139,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.0,0.06468673050403595,29,40,117,5,0.8529411764705882,0.7452229299363057,0.14705882352941177,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.0,0.10460344702005386,31,41,116,3,0.9117647058823529,0.7388535031847133,0.08823529411764706,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.5,0.0,0.08785929530858994,30,41,116,4,0.8823529411764706,0.7388535031847133,0.11764705882352941,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.0,0.13834060728549957,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,0.5,0.0,0.1267169564962387,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,1.0,0.0,0.12009790539741516,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,0.5,0.2,0.11792116612195969,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.2,0.11746739596128464,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,0.5,0.0,0.11577290296554565,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.0,0.11464352905750275,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.2,0.10685142874717712,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.0,0.2,0.1067403182387352,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.0,0.10673109441995621,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.2,0.10033886879682541,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.2,0.09818638861179352,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.2,0.09225036948919296,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.0,0.08817647397518158,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.2,0.08591406792402267,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.2,0.08066359907388687,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.2,0.07755455374717712,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.2,0.0775047168135643,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.2,0.07645196467638016,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.2,0.07598906755447388,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.2,0.07310395687818527,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.2,0.06799569725990295,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.0,0.06323380768299103,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.0,0.05586530268192291,29,41,116,5,0.8529411764705882,0.7388535031847133,0.14705882352941177,0.2611464968152866,5.857142857142857,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.0,0.2,0.24396222829818726,28,23,134,6,0.8235294117647058,0.8535031847133758,0.17647058823529413,0.1464968152866242,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.0,0.2050025463104248,28,25,132,6,0.8235294117647058,0.8407643312101911,0.17647058823529413,0.1592356687898089,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.0,0.2,0.21625640988349915,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.0,0.20643019676208496,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.0,0.20295269787311554,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.0,0.2,0.199494406580925,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.0,0.17879076302051544,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.2,0.1762915700674057,28,26,131,6,0.8235294117647058,0.8343949044585988,0.17647058823529413,0.16560509554140126,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.2,0.16974300146102905,28,27,130,6,0.8235294117647058,0.8280254777070064,0.17647058823529413,0.17197452229299362,6.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.0,0.1678602397441864,28,27,130,6,0.8235294117647058,0.8280254777070064,0.17647058823529413,0.17197452229299362,6.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.2,0.15467005968093872,28,27,130,6,0.8235294117647058,0.8280254777070064,0.17647058823529413,0.17197452229299362,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.2,0.1888003796339035,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.2,0.17926666140556335,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.2,0.17178553342819214,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.0,0.1707095354795456,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.0,0.16194768249988556,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.0,0.15880970656871796,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.2,0.1537594050168991,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.0,0.14894317090511322,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.0,0.14093917608261108,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.2,0.1367013156414032,28,28,129,6,0.8235294117647058,0.821656050955414,0.17647058823529413,0.17834394904458598,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.2,0.1876543015241623,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.2,0.1653091311454773,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.0,0.16197291016578674,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.2,0.15802961587905884,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.0,0.14328284561634064,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.2,0.130606010556221,28,29,128,6,0.8235294117647058,0.8152866242038217,0.17647058823529413,0.18471337579617833,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.0,0.17255838215351105,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.0,0.15815460681915283,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.0,0.14849519729614258,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.2,0.14781062304973602,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.0,0.1457800567150116,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.0,0.14190267026424408,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.2,0.13853977620601654,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.0,0.1365097314119339,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.2,0.13522964715957642,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.0,0.12810121476650238,28,30,127,6,0.8235294117647058,0.8089171974522293,0.17647058823529413,0.1910828025477707,6.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.2,0.1575717329978943,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.2,0.14916113018989563,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.2,0.13875338435173035,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.0,0.13647355139255524,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,1.0,0.2,0.1249118447303772,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.0,0.11977765709161758,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,1.0,0.2,0.11855316907167435,28,31,126,6,0.8235294117647058,0.802547770700637,0.17647058823529413,0.19745222929936307,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.2,0.16334688663482666,28,32,125,6,0.8235294117647058,0.7961783439490446,0.17647058823529413,0.20382165605095542,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.0,0.1406412422657013,28,32,125,6,0.8235294117647058,0.7961783439490446,0.17647058823529413,0.20382165605095542,6.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,1.0,0.0,0.11855059862136841,28,32,125,6,0.8235294117647058,0.7961783439490446,0.17647058823529413,0.20382165605095542,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.0,0.13139311969280243,28,33,124,6,0.8235294117647058,0.7898089171974523,0.17647058823529413,0.21019108280254778,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.2,0.128812775015831,28,33,124,6,0.8235294117647058,0.7898089171974523,0.17647058823529413,0.21019108280254778,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.0,0.12298601120710373,28,33,124,6,0.8235294117647058,0.7898089171974523,0.17647058823529413,0.21019108280254778,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.0,0.15052539110183716,28,34,123,6,0.8235294117647058,0.7834394904458599,0.17647058823529413,0.21656050955414013,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,1.0,0.2,0.11833257973194122,28,34,123,6,0.8235294117647058,0.7834394904458599,0.17647058823529413,0.21656050955414013,6.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.2,0.1450517475605011,28,35,122,6,0.8235294117647058,0.7770700636942676,0.17647058823529413,0.2229299363057325,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.2,0.13684993982315063,28,35,122,6,0.8235294117647058,0.7770700636942676,0.17647058823529413,0.2229299363057325,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.0,0.12554337084293365,28,35,122,6,0.8235294117647058,0.7770700636942676,0.17647058823529413,0.2229299363057325,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.0,0.11418668925762177,28,35,122,6,0.8235294117647058,0.7770700636942676,0.17647058823529413,0.2229299363057325,6.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.2,0.10943029820919037,28,37,120,6,0.8235294117647058,0.7643312101910829,0.17647058823529413,0.2356687898089172,6.0,False
