n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
250,3,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.25082775950431824,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,3,0.05,4.0,0.9,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.24238373339176178,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.24103571474552155,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,3,0.05,4.0,0.9,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.2281777262687683,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,3,0.05,4.0,0.9,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.22770705819129944,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,3,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.22525614500045776,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.24619556963443756,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,3,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.2414517104625702,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.23787252604961395,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,3,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.0,0.0,0.23701798915863037,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,3,0.05,4.0,0.8,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.23067393898963928,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.22929827868938446,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,3,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.22786261141300201,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,3,0.05,4.0,0.9,0.8,6.0,0.0,4.5,0.0,0.0,0.0,0.2269219607114792,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.22595718502998352,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.22119028866291046,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,3,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.0,0.0,0.21851502358913422,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,3,0.05,4.0,0.9,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.20553666353225708,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
