n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
300,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.35245922207832336,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3517628312110901,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.35139042139053345,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.3474969267845154,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,0.0,0.3431745171546936,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.34313130378723145,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.34220120310783386,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.34187328815460205,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.3418453335762024,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,0.5,0.32994765043258667,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.3250710070133209,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,1.0,0.3246135711669922,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3241897225379944,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.3206970989704132,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.3186842203140259,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.5,0.3172144889831543,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.3168434202671051,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.31441977620124817,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.3136007487773895,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,0.0,0.3126401901245117,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,0.5,0.30314549803733826,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.0,0.3020455539226532,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.3008783757686615,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3006291687488556,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.0,0.30058133602142334,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.2981692850589752,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.2971322536468506,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.29656073451042175,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,0.0,0.2963261306285858,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.2958056330680847,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.29383987188339233,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.2914603054523468,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.5,0.29113179445266724,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.2900971472263336,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.28911301493644714,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.2876024544239044,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.2871750295162201,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.2861095070838928,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.28565260767936707,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.28488343954086304,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.2831748425960541,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.9,0.7,4.0,0.0,5.0,0.0,0.0,0.0,0.2827073633670807,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.5,0.280698299407959,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.2798295319080353,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.27327704429626465,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.26747560501098633,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.2672422230243683,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.26717138290405273,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,0.5,0.2668795883655548,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.26660221815109253,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.0,0.26471278071403503,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.2613453269004822,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.2599393129348755,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.2595672607421875,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.0,0.2587162256240845,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.25742679834365845,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.2564292550086975,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.5,0.25621190667152405,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.2561764121055603,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.2517174184322357,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.25067317485809326,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.0,0.2484401911497116,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.24766799807548523,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.24717850983142853,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.24567027390003204,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.2455693632364273,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.24423794448375702,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.2441638857126236,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,1.0,0.24410589039325714,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.243449404835701,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.2430366426706314,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.24055059254169464,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.24000640213489532,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.23982976377010345,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.23877476155757904,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.23624664545059204,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.2338578999042511,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.23285143077373505,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.2307155281305313,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.22572846710681915,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.9,0.7,2.0,0.0,5.0,0.0,0.0,0.0,0.22345981001853943,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.9,0.8,2.0,0.0,4.0,0.0,0.0,0.0,0.22227653861045837,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.9,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.22039802372455597,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.21623842418193817,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.21475936472415924,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
350,2,0.05,4.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.21296508610248566,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.3641558289527893,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.35358884930610657,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,0.0,0.34822964668273926,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.0,0.3436971604824066,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.0,0.3434843122959137,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.33806338906288147,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.3336217403411865,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.5,0.33019545674324036,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.3293505907058716,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.324381560087204,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.0,0.32347965240478516,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.32065582275390625,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.32061347365379333,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.3137825131416321,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.3133947253227234,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,0.0,0.3109980523586273,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.310281902551651,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.30921798944473267,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.0,0.30747202038764954,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,0.0,0.30651235580444336,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.5,0.30585232377052307,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.30451542139053345,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.30443716049194336,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.0,0.3027397394180298,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,1.0,0.3000519573688507,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.2978435754776001,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.0,0.29748857021331787,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.2971874177455902,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.5,0.2962941527366638,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.29379719495773315,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.2927868366241455,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.2926957607269287,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.2923585772514343,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,1.0,0.2907107472419739,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.29037660360336304,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.2897302508354187,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.28639817237854004,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.0,0.28595757484436035,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.2851521670818329,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.28425300121307373,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.2799991965293884,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.0,0.27602195739746094,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.27544859051704407,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,6.0,0.0,0.0,1.0,0.2745707929134369,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.9,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.27409857511520386,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
350,2,0.05,6.0,0.9,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.26942500472068787,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.268932044506073,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.9,0.8,6.0,0.0,5.0,0.0,0.0,1.0,0.26873499155044556,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
