model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.0885280892252922,32,44,2,113,0.9411764705882353,0.7197452229299363
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.08745813369750977,32,44,2,113,0.9411764705882353,0.7197452229299363
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.0854935497045517,32,44,2,113,0.9411764705882353,0.7197452229299363
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.15278396010398865,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.15278396010398865,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.1499144434928894,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.1499144434928894,32,45,2,112,0.9411764705882353,0.7133757961783439
catboost,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100,3,0.05,6.0,0.148556847689754,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.11881057173013687,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.11881057173013687,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.1185820996761322,32,45,2,112,0.9411764705882353,0.7133757961783439
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.11723457276821136,32,45,2,112,0.9411764705882353,0.7133757961783439
