model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,6.0,0.0,0.3152654767036438,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,6.0,0.0,0.3152654767036438,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,6.0,0.0,0.3152100443840027,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,6.0,0.0,0.3152100443840027,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,6.0,0.2,0.3150957524776459,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,6.0,0.2,0.3150957524776459,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.0,0.31493452191352844,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.2,0.31493452191352844,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,6.0,0.2,0.314819872379303,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,6.0,0.2,0.314819872379303,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,6.0,0.2,0.3146406412124634,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,6.0,0.2,0.3146406412124634,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.2,0.3138076663017273,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,6.0,0.0,0.3131622076034546,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,6.0,0.0,0.3131622076034546,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,6.0,0.2,0.3123265504837036,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,6.0,0.2,0.3123265504837036,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.2,0.3120042383670807,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,1.0,0.2,0.31143930554389954,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.2,0.31081628799438477,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,1.0,0.0,0.31073176860809326,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,1.0,0.2,0.31073176860809326,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.0,0.31047913432121277,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.0,0.31007155776023865,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.2,0.30975106358528137,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,3.0,0.0,0.3097287714481354,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.0,0.30937322974205017,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,3.0,0.0,0.309249609708786,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,3.0,0.2,0.3091883957386017,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,3.0,0.0,0.308642715215683,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,3.0,0.2,0.30809569358825684,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,6.0,0.0,0.30748096108436584,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,3.0,0.2,0.30698972940444946,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,6.0,0.2,0.305745005607605,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,6.0,0.0,0.305164098739624,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.2,0.30441734194755554,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,6.0,0.2,0.3040483295917511,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,6.0,0.0,0.3037111759185791,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,3.0,0.2,0.3030796945095062,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.0,0.30307242274284363,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,6.0,0.2,0.3030528724193573,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,3.0,0.2,0.3029732406139374,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,3.0,0.2,0.302763968706131,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,3.0,0.0,0.3027242124080658,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,3.0,0.2,0.3027203381061554,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,3.0,0.0,0.3025376498699188,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,6.0,0.2,0.3022221326828003,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.9,6.0,0.0,0.3019431233406067,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,3.0,0.0,0.30189669132232666,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,3.0,0.2,0.3017044961452484,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,6.0,0.2,0.30162426829338074,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,3.0,0.2,0.301483690738678,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,3.0,0.0,0.30136948823928833,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,3.0,0.0,0.3012053370475769,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,6.0,0.0,0.3005736470222473,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,3.0,0.0,0.30049917101860046,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,6.0,0.0,0.30041366815567017,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.0,0.30013954639434814,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.0,0.30013954639434814,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,6.0,0.0,0.2999173402786255,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,6.0,0.0,0.2996208667755127,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,6.0,0.0,0.29960599541664124,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,6.0,0.0,0.299500435590744,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.8,6.0,0.2,0.29931825399398804,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.8,6.0,0.2,0.2993088960647583,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,6.0,0.2,0.29919326305389404,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,6.0,0.0,0.29872357845306396,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,6.0,0.2,0.2983870506286621,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,6.0,0.0,0.2973881959915161,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.2,0.297387957572937,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.2,0.297387957572937,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,6.0,0.0,0.2973765730857849,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,3.0,0.0,0.29693469405174255,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,6.0,0.2,0.2967926561832428,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,6.0,0.2,0.29667097330093384,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.9,6.0,0.2,0.2965499758720398,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,6.0,0.2,0.29637494683265686,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,6.0,0.2,0.29576390981674194,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,6.0,0.2,0.29482632875442505,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,6.0,0.2,0.2946995794773102,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,3.0,0.2,0.29469791054725647,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,3.0,0.0,0.29465898871421814,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,6.0,0.2,0.2945299446582794,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,1.0,0.2,0.29401054978370667,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,1.0,0.2,0.29401054978370667,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.8,1.0,0.2,0.2934817969799042,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.8,1.0,0.2,0.2934817969799042,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,6.0,0.0,0.29319941997528076,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,6.0,0.0,0.2930806875228882,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,1.0,0.0,0.29280781745910645,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,1.0,0.0,0.29280781745910645,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,3.0,0.2,0.29255911707878113,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.8,6.0,0.2,0.29246729612350464,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.8,6.0,0.2,0.29246729612350464,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,3.0,0.0,0.29215365648269653,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,3.0,0.0,0.29215365648269653,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,6.0,0.0,0.2917163372039795,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,6.0,0.0,0.29162514209747314,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,6.0,0.2,0.29139620065689087,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,6.0,0.2,0.2913336157798767,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.8,3.0,0.2,0.29129475355148315,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.8,3.0,0.2,0.29129475355148315,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.8,1.0,0.0,0.29055628180503845,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.8,1.0,0.0,0.29055628180503845,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,6.0,0.0,0.2883557379245758,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,6.0,0.2,0.28764787316322327,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,6.0,0.0,0.28753772377967834,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,6.0,0.0,0.28747546672821045,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,6.0,0.0,0.28532347083091736,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.2,0.2848009169101715,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.2,0.2848009169101715,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.2,0.28467676043510437,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.2,0.28467676043510437,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,6.0,0.2,0.2843574583530426,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,1.0,0.0,0.28354963660240173,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,6.0,0.0,0.28326258063316345,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.0,0.28325361013412476,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.0,0.28325361013412476,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.0,0.28315237164497375,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.0,0.28315237164497375,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,1.0,0.2,0.28093114495277405,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,1.0,0.2,0.28093114495277405,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,6.0,0.0,0.2808727025985718,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,6.0,0.2,0.2802554666996002,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,6.0,0.2,0.2801867723464966,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,1.0,0.2,0.2799597978591919,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,1.0,0.0,0.2797887325286865,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,1.0,0.0,0.2797887325286865,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,1.0,0.2,0.27868735790252686,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,1.0,0.2,0.27868735790252686,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.2,0.2783626914024353,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.2,0.2783626914024353,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.0,0.2780962884426117,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.0,0.2780962884426117,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.0,0.27778229117393494,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.0,0.27778229117393494,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,1.0,0.0,0.27774491906166077,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,1.0,0.0,0.27774491906166077,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.0,0.27725785970687866,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.0,0.27725785970687866,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.8,3.0,0.0,0.2767775356769562,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.8,3.0,0.0,0.2767775356769562,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.2,0.2756556570529938,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.2,0.2756556570529938,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,3.0,0.2,0.27557581663131714,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,3.0,0.2,0.27557581663131714,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,1.0,0.0,0.27555051445961,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,1.0,0.0,0.27493879199028015,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,1.0,0.2,0.27493879199028015,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,3.0,0.2,0.27490541338920593,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,3.0,0.2,0.27490541338920593,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,3.0,0.0,0.2748444676399231,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,3.0,0.0,0.2748444676399231,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.2,0.2745822072029114,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.2,0.2745822072029114,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,1.0,0.0,0.2742566764354706,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,1.0,0.0,0.2742566764354706,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,1.0,0.0,0.27394217252731323,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,3.0,0.2,0.2729835510253906,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,3.0,0.2,0.2729835510253906,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,3.0,0.0,0.2725569009780884,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,3.0,0.0,0.2725569009780884,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,1.0,0.2,0.2725244164466858,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,1.0,0.2,0.2725244164466858,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,3.0,0.0,0.27251267433166504,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,3.0,0.0,0.27251267433166504,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.0,0.2710212767124176,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.0,0.2710212767124176,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,3.0,0.2,0.2707405686378479,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,3.0,0.2,0.2707405686378479,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,3.0,0.0,0.27008652687072754,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,3.0,0.0,0.27008652687072754,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,1.0,0.0,0.26927366852760315,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.2,0.2688825726509094,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.2,0.2688825726509094,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,1.0,0.0,0.2686820924282074,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,1.0,0.2,0.2686820924282074,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,1.0,0.2,0.26775074005126953,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,1.0,0.2,0.2673100531101227,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.9,3.0,0.0,0.26637089252471924,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.9,3.0,0.0,0.26637089252471924,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,1.0,0.0,0.264371782541275,30,33,4,124,0.8823529411764706,0.7898089171974523
